frame,timestamp_sec,timestamp_hhmmss,class,confidence,bbox
1518,50.6,00:00:50.60,3,,"[0.565304, 0.533691, 0.105583, 0.244566]"
1519,50.63333333333333,00:00:50.63,3,,"[0.565132, 0.533364, 0.106711, 0.244713]"
1520,50.666666666666664,00:00:50.66,3,,"[0.564825, 0.533177, 0.106403, 0.245284]"
1521,50.7,00:00:50.70,3,,"[0.564543, 0.533047, 0.106141, 0.245313]"
1522,50.733333333333334,00:00:50.73,3,,"[0.564418, 0.533117, 0.106694, 0.245114]"
1523,50.766666666666666,00:00:50.76,3,,"[0.564108, 0.533197, 0.10645, 0.244966]"
1524,50.8,00:00:50.79,3,,"[0.564061, 0.533316, 0.106558, 0.244599]"
1525,50.833333333333336,00:00:50.83,3,,"[0.563783, 0.533525, 0.106974, 0.243816]"
1526,50.86666666666667,00:00:50.86,3,,"[0.564048, 0.533515, 0.107563, 0.2438]"
1527,50.9,00:00:50.89,3,,"[0.563895, 0.533145, 0.107459, 0.244949]"
1528,50.93333333333333,00:00:50.93,3,,"[0.563901, 0.532143, 0.106718, 0.246564]"
1529,50.96666666666667,00:00:50.96,3,,"[0.563685, 0.531011, 0.105737, 0.24715]"
1530,51.0,00:00:51.00,3,,"[0.563542, 0.530171, 0.106021, 0.247721]"
1531,51.03333333333333,00:00:51.03,3,,"[0.563712, 0.52982, 0.105972, 0.247723]"
1532,51.06666666666667,00:00:51.06,3,,"[0.56318, 0.527438, 0.105007, 0.250656]"
1533,51.1,00:00:51.10,3,,"[0.563863, 0.526347, 0.105435, 0.25295]"
1534,51.13333333333333,00:00:51.13,3,,"[0.564439, 0.526536, 0.10578, 0.253511]"
1535,51.166666666666664,00:00:51.16,3,,"[0.564717, 0.526285, 0.105809, 0.253907]"
1536,51.2,00:00:51.20,3,,"[0.564953, 0.525993, 0.104529, 0.254779]"
1537,51.233333333333334,00:00:51.23,3,,"[0.565674, 0.525915, 0.104124, 0.254704]"
1538,51.266666666666666,00:00:51.26,3,,"[0.566364, 0.527109, 0.102914, 0.251027]"
1539,51.3,00:00:51.29,3,,"[0.56661, 0.52752, 0.101612, 0.249569]"
1540,51.333333333333336,00:00:51.33,3,,"[0.567535, 0.527429, 0.102068, 0.250226]"
1541,51.36666666666667,00:00:51.36,3,,"[0.567819, 0.525765, 0.101821, 0.253728]"
1542,51.4,00:00:51.39,3,,"[0.567994, 0.52557, 0.101527, 0.254121]"
1543,51.43333333333333,00:00:51.43,3,,"[0.567914, 0.525077, 0.101923, 0.255385]"
1544,51.46666666666667,00:00:51.46,3,,"[0.56802, 0.52498, 0.101883, 0.255563]"
1545,51.5,00:00:51.50,3,,"[0.568003, 0.52571, 0.101764, 0.254371]"
1546,51.53333333333333,00:00:51.53,3,,"[0.568039, 0.525677, 0.101638, 0.254234]"
1547,51.56666666666667,00:00:51.56,3,,"[0.568284, 0.52561, 0.101634, 0.254612]"
1548,51.6,00:00:51.60,3,,"[0.568417, 0.525658, 0.10175, 0.254472]"
1549,51.63333333333333,00:00:51.63,3,,"[0.568775, 0.527192, 0.101113, 0.252326]"
1550,51.666666666666664,00:00:51.66,3,,"[0.568556, 0.529102, 0.101835, 0.248903]"
1551,51.7,00:00:51.70,3,,"[0.567554, 0.528727, 0.102886, 0.249348]"
1552,51.733333333333334,00:00:51.73,3,,"[0.567235, 0.5299, 0.102208, 0.247453]"
1553,51.766666666666666,00:00:51.76,3,,"[0.566335, 0.530773, 0.103461, 0.249446]"
1554,51.8,00:00:51.79,3,,"[0.565864, 0.530403, 0.103061, 0.249399]"
1555,51.833333333333336,00:00:51.83,3,,"[0.565526, 0.53048, 0.104132, 0.248731]"
1556,51.86666666666667,00:00:51.86,3,,"[0.565485, 0.530673, 0.105063, 0.248923]"
1557,51.9,00:00:51.89,3,,"[0.565528, 0.530706, 0.104894, 0.249316]"
1558,51.93333333333333,00:00:51.93,3,,"[0.565897, 0.530819, 0.104271, 0.24907]"
1559,51.96666666666667,00:00:51.96,3,,"[0.565615, 0.530338, 0.105602, 0.249784]"
1560,52.0,00:00:52.00,3,,"[0.565754, 0.530367, 0.105993, 0.249522]"
1561,52.03333333333333,00:00:52.03,3,,"[0.565647, 0.532155, 0.10532, 0.246625]"
1562,52.06666666666667,00:00:52.06,3,,"[0.565625, 0.532346, 0.1062, 0.246236]"
1563,52.1,00:00:52.10,3,,"[0.565081, 0.531912, 0.107442, 0.247115]"
1564,52.13333333333333,00:00:52.13,3,,"[0.564247, 0.531946, 0.108802, 0.246461]"
1565,52.166666666666664,00:00:52.16,3,,"[0.562955, 0.531864, 0.111044, 0.245009]"
1566,52.2,00:00:52.20,3,,"[0.562205, 0.531855, 0.114183, 0.245641]"
1567,52.233333333333334,00:00:52.23,3,,"[0.561917, 0.532144, 0.115334, 0.245825]"
1568,52.266666666666666,00:00:52.26,3,,"[0.562025, 0.53232, 0.115479, 0.246097]"
1569,52.3,00:00:52.29,3,,"[0.561927, 0.532528, 0.115522, 0.24559]"
1570,52.333333333333336,00:00:52.33,3,,"[0.561607, 0.53285, 0.117019, 0.245086]"
1571,52.36666666666667,00:00:52.36,3,,"[0.561328, 0.532916, 0.117755, 0.24489]"
1572,52.4,00:00:52.39,3,,"[0.561062, 0.533056, 0.117758, 0.244589]"
1573,52.43333333333333,00:00:52.43,3,,"[0.560847, 0.533575, 0.119076, 0.24441]"
1574,52.46666666666667,00:00:52.46,3,,"[0.561295, 0.534424, 0.117094, 0.243476]"
1575,52.5,00:00:52.50,3,,"[0.561136, 0.535254, 0.117541, 0.241907]"
1576,52.53333333333333,00:00:52.53,3,,"[0.560605, 0.53564, 0.11797, 0.241554]"
1577,52.56666666666667,00:00:52.56,3,,"[0.560598, 0.536882, 0.117734, 0.23881]"
1578,52.6,00:00:52.60,3,,"[0.558676, 0.53806, 0.120929, 0.234748]"
1579,52.63333333333333,00:00:52.63,3,,"[0.557039, 0.540805, 0.123231, 0.232532]"
1580,52.666666666666664,00:00:52.66,3,,"[0.556672, 0.540509, 0.122075, 0.23161]"
1581,52.7,00:00:52.70,3,,"[0.557499, 0.541415, 0.123172, 0.230518]"
1582,52.733333333333334,00:00:52.73,3,,"[0.557661, 0.541821, 0.122691, 0.230085]"
1583,52.766666666666666,00:00:52.76,3,,"[0.557233, 0.541951, 0.12431, 0.229638]"
1584,52.8,00:00:52.79,3,,"[0.557583, 0.542415, 0.123837, 0.228554]"
1585,52.833333333333336,00:00:52.83,3,,"[0.557061, 0.542764, 0.125652, 0.227622]"
1586,52.86666666666667,00:00:52.86,3,,"[0.556336, 0.545105, 0.126316, 0.22547]"
1587,52.9,00:00:52.89,3,,"[0.556776, 0.542879, 0.125522, 0.226772]"
1588,52.93333333333333,00:00:52.93,3,,"[0.557163, 0.542778, 0.125501, 0.226393]"
1589,52.96666666666667,00:00:52.96,3,,"[0.555702, 0.541063, 0.127253, 0.228891]"
1590,53.0,00:00:53.00,3,,"[0.556134, 0.540579, 0.126277, 0.229901]"
1591,53.03333333333333,00:00:53.03,3,,"[0.556618, 0.540895, 0.125675, 0.229158]"
1592,53.06666666666667,00:00:53.06,3,,"[0.556434, 0.540507, 0.125721, 0.230006]"
1593,53.1,00:00:53.10,3,,"[0.556456, 0.54029, 0.124894, 0.229491]"
1594,53.13333333333333,00:00:53.13,3,,"[0.556754, 0.539197, 0.124705, 0.231743]"
1595,53.166666666666664,00:00:53.16,3,,"[0.557661, 0.538392, 0.123298, 0.232777]"
1596,53.2,00:00:53.20,3,,"[0.557806, 0.537723, 0.121834, 0.232976]"
1597,53.233333333333334,00:00:53.23,3,,"[0.557628, 0.538247, 0.121657, 0.231148]"
1598,53.266666666666666,00:00:53.26,3,,"[0.558625, 0.538779, 0.120201, 0.23053]"
1599,53.3,00:00:53.29,3,,"[0.559584, 0.53906, 0.119495, 0.230424]"
1600,53.333333333333336,00:00:53.33,3,,"[0.559604, 0.538936, 0.119892, 0.231379]"
1601,53.36666666666667,00:00:53.36,3,,"[0.559832, 0.538559, 0.119053, 0.231962]"
1602,53.4,00:00:53.39,3,,"[0.560815, 0.537798, 0.11542, 0.235635]"
1603,53.43333333333333,00:00:53.43,3,,"[0.560375, 0.536316, 0.115906, 0.238006]"
1604,53.46666666666667,00:00:53.46,3,,"[0.560119, 0.534451, 0.117578, 0.241636]"
1605,53.5,00:00:53.50,3,,"[0.560069, 0.531651, 0.116393, 0.244631]"
1606,53.53333333333333,00:00:53.53,3,,"[0.559861, 0.53094, 0.116693, 0.245746]"
1607,53.56666666666667,00:00:53.56,3,,"[0.55999, 0.530192, 0.117032, 0.24792]"
1608,53.6,00:00:53.60,3,,"[0.560329, 0.529574, 0.116368, 0.248357]"
1609,53.63333333333333,00:00:53.63,3,,"[0.560796, 0.528856, 0.115203, 0.248554]"
1610,53.666666666666664,00:00:53.66,3,,"[0.560923, 0.528911, 0.113421, 0.247064]"
1611,53.7,00:00:53.70,3,,"[0.561217, 0.528095, 0.112702, 0.248749]"
1612,53.733333333333334,00:00:53.73,3,,"[0.561594, 0.526919, 0.112574, 0.251018]"
1613,53.766666666666666,00:00:53.76,3,,"[0.561456, 0.524922, 0.114006, 0.256162]"
1614,53.8,00:00:53.79,3,,"[0.562179, 0.523129, 0.11076, 0.258203]"
1615,53.833333333333336,00:00:53.83,3,,"[0.563008, 0.521551, 0.110806, 0.261372]"
1616,53.86666666666667,00:00:53.86,3,,"[0.564398, 0.519692, 0.108628, 0.265581]"
1617,53.9,00:00:53.89,3,,"[0.565048, 0.518337, 0.107768, 0.267796]"
1618,53.93333333333333,00:00:53.93,3,,"[0.565071, 0.51679, 0.108712, 0.271168]"
1619,53.96666666666667,00:00:53.96,3,,"[0.565316, 0.51632, 0.109516, 0.27319]"
1620,54.0,00:00:54.00,3,,"[0.565282, 0.516091, 0.109275, 0.273395]"
1621,54.03333333333333,00:00:54.03,3,,"[0.565547, 0.515032, 0.108789, 0.27601]"
1622,54.06666666666667,00:00:54.06,3,,"[0.566394, 0.514742, 0.109071, 0.273912]"
1623,54.1,00:00:54.10,3,,"[0.566552, 0.512558, 0.108341, 0.278264]"
1624,54.13333333333333,00:00:54.13,3,,"[0.567484, 0.511882, 0.105875, 0.279608]"
1625,54.166666666666664,00:00:54.16,3,,"[0.567756, 0.510819, 0.104636, 0.281828]"
1626,54.2,00:00:54.20,3,,"[0.568925, 0.51059, 0.10164, 0.282015]"
1627,54.233333333333334,00:00:54.23,3,,"[0.569149, 0.509667, 0.100783, 0.283311]"
1628,54.266666666666666,00:00:54.26,3,,"[0.569899, 0.509941, 0.0997194, 0.282972]"
1629,54.3,00:00:54.29,3,,"[0.570656, 0.509387, 0.0977184, 0.283616]"
1630,54.333333333333336,00:00:54.33,3,,"[0.570905, 0.508869, 0.096646, 0.284162]"
1631,54.36666666666667,00:00:54.36,3,,"[0.571688, 0.508646, 0.0956817, 0.284024]"
1632,54.4,00:00:54.39,3,,"[0.572132, 0.50844, 0.0951918, 0.284226]"
1633,54.43333333333333,00:00:54.43,3,,"[0.572904, 0.50998, 0.0937393, 0.280879]"
1634,54.46666666666667,00:00:54.46,3,,"[0.573206, 0.509893, 0.0942087, 0.281665]"
1635,54.5,00:00:54.50,3,,"[0.574004, 0.509636, 0.0925102, 0.282113]"
1636,54.53333333333333,00:00:54.53,3,,"[0.573874, 0.509495, 0.0926911, 0.281598]"
1637,54.56666666666667,00:00:54.56,3,,"[0.574138, 0.511647, 0.0915374, 0.276959]"
1638,54.6,00:00:54.60,3,,"[0.574578, 0.511842, 0.0908415, 0.276215]"
1639,54.63333333333333,00:00:54.63,3,,"[0.574207, 0.512396, 0.091297, 0.275409]"
1640,54.666666666666664,00:00:54.66,3,,"[0.574546, 0.510835, 0.0908945, 0.278454]"
1641,54.7,00:00:54.70,3,,"[0.575136, 0.51095, 0.0906803, 0.277963]"
1642,54.733333333333334,00:00:54.73,3,,"[0.57486, 0.510679, 0.0913311, 0.278191]"
1643,54.766666666666666,00:00:54.76,3,,"[0.575271, 0.511436, 0.0906218, 0.27645]"
1644,54.8,00:00:54.79,3,,"[0.576162, 0.513813, 0.0886115, 0.273298]"
1645,54.833333333333336,00:00:54.83,3,,"[0.576092, 0.513565, 0.0891866, 0.273862]"
1646,54.86666666666667,00:00:54.86,3,,"[0.576101, 0.513805, 0.0895937, 0.273447]"
1647,54.9,00:00:54.89,3,,"[0.576049, 0.512927, 0.0896978, 0.274388]"
1648,54.93333333333333,00:00:54.93,3,,"[0.576071, 0.514002, 0.0897278, 0.272313]"
1649,54.96666666666667,00:00:54.96,3,,"[0.575882, 0.514859, 0.0901405, 0.271868]"
1650,55.0,00:00:55.00,3,,"[0.575832, 0.514781, 0.0899265, 0.271855]"
1651,55.03333333333333,00:00:55.03,3,,"[0.576068, 0.513921, 0.0894997, 0.273778]"
1652,55.06666666666667,00:00:55.06,3,,"[0.576148, 0.513045, 0.0903034, 0.275003]"
1653,55.1,00:00:55.10,3,,"[0.576506, 0.513408, 0.0903746, 0.27455]"
1654,55.13333333333333,00:00:55.13,3,,"[0.576669, 0.512814, 0.0897917, 0.275177]"
1655,55.166666666666664,00:00:55.16,3,,"[0.576352, 0.513449, 0.0898087, 0.274746]"
1656,55.2,00:00:55.20,3,,"[0.57617, 0.512262, 0.0898098, 0.27709]"
1657,55.233333333333334,00:00:55.23,3,,"[0.575563, 0.512336, 0.090405, 0.276806]"
1658,55.266666666666666,00:00:55.26,3,,"[0.575761, 0.51159, 0.0900024, 0.278213]"
1659,55.3,00:00:55.29,3,,"[0.575367, 0.513017, 0.0890238, 0.275495]"
1660,55.333333333333336,00:00:55.33,3,,"[0.575905, 0.514515, 0.0882826, 0.27352]"
1661,55.36666666666667,00:00:55.36,3,,"[0.576396, 0.518291, 0.0887663, 0.267662]"
1662,55.4,00:00:55.39,3,,"[0.576306, 0.51786, 0.0895, 0.268216]"
1663,55.43333333333333,00:00:55.43,3,,"[0.575759, 0.516635, 0.0902607, 0.270535]"
1664,55.46666666666667,00:00:55.46,3,,"[0.575696, 0.51663, 0.0902473, 0.270865]"
1665,55.5,00:00:55.50,3,,"[0.57528, 0.517462, 0.0911277, 0.269399]"
1666,55.53333333333333,00:00:55.53,3,,"[0.574592, 0.516499, 0.0938101, 0.269775]"
1667,55.56666666666667,00:00:55.56,3,,"[0.57424, 0.516651, 0.0944026, 0.269859]"
1668,55.6,00:00:55.60,3,,"[0.574276, 0.516873, 0.0956475, 0.269372]"
1669,55.63333333333333,00:00:55.63,3,,"[0.574329, 0.517068, 0.0959423, 0.269469]"
1670,55.666666666666664,00:00:55.66,3,,"[0.573426, 0.516481, 0.0960369, 0.270953]"
1671,55.7,00:00:55.70,3,,"[0.572823, 0.514976, 0.0964715, 0.273259]"
1672,55.733333333333334,00:00:55.73,3,,"[0.57276, 0.515764, 0.0962035, 0.270969]"
1673,55.766666666666666,00:00:55.76,3,,"[0.572495, 0.515456, 0.0965231, 0.271657]"
1674,55.8,00:00:55.79,3,,"[0.570732, 0.514258, 0.0984453, 0.276533]"
1675,55.833333333333336,00:00:55.83,3,,"[0.570192, 0.514379, 0.0991443, 0.27645]"
1676,55.86666666666667,00:00:55.86,3,,"[0.569661, 0.514918, 0.0993076, 0.275393]"
1677,55.9,00:00:55.89,3,,"[0.569647, 0.515275, 0.099313, 0.275051]"
1678,55.93333333333333,00:00:55.93,3,,"[0.5695, 0.514158, 0.0996948, 0.277327]"
1679,55.96666666666667,00:00:55.96,3,,"[0.569261, 0.514317, 0.100127, 0.276203]"
1680,56.0,00:00:56.00,3,,"[0.56952, 0.51493, 0.0997034, 0.27458]"
1681,56.03333333333333,00:00:56.03,3,,"[0.569719, 0.515168, 0.0994074, 0.27421]"
1682,56.06666666666667,00:00:56.06,3,,"[0.569513, 0.515356, 0.0999703, 0.273983]"
1683,56.1,00:00:56.10,3,,"[0.569433, 0.515762, 0.100069, 0.273341]"
1684,56.13333333333333,00:00:56.13,3,,"[0.569597, 0.517081, 0.0995373, 0.271153]"
1685,56.166666666666664,00:00:56.16,3,,"[0.570183, 0.518085, 0.100036, 0.267616]"
1686,56.2,00:00:56.20,3,,"[0.568826, 0.517369, 0.100757, 0.270546]"
1687,56.233333333333334,00:00:56.23,3,,"[0.56885, 0.517415, 0.100652, 0.270611]"
1688,56.266666666666666,00:00:56.26,3,,"[0.568642, 0.517195, 0.101222, 0.271175]"
1689,56.3,00:00:56.29,3,,"[0.56851, 0.517147, 0.101187, 0.271082]"
1690,56.333333333333336,00:00:56.33,3,,"[0.568594, 0.517021, 0.101209, 0.271406]"
1691,56.36666666666667,00:00:56.36,3,,"[0.56867, 0.517745, 0.101215, 0.270557]"
1692,56.4,00:00:56.39,3,,"[0.568874, 0.517599, 0.101193, 0.270931]"
1693,56.43333333333333,00:00:56.43,3,,"[0.568976, 0.517513, 0.101292, 0.271521]"
1694,56.46666666666667,00:00:56.46,3,,"[0.568867, 0.517348, 0.101508, 0.271863]"
1695,56.5,00:00:56.50,3,,"[0.568918, 0.517361, 0.101696, 0.271778]"
1696,56.53333333333333,00:00:56.53,3,,"[0.569007, 0.517533, 0.101603, 0.2715]"
1697,56.56666666666667,00:00:56.56,3,,"[0.568979, 0.517956, 0.101126, 0.270793]"
1698,56.6,00:00:56.60,3,,"[0.568885, 0.517824, 0.101307, 0.270879]"
1699,56.63333333333333,00:00:56.63,3,,"[0.568932, 0.518009, 0.101369, 0.270515]"
1700,56.666666666666664,00:00:56.66,3,,"[0.568897, 0.51808, 0.101465, 0.270388]"
1701,56.7,00:00:56.70,3,,"[0.569136, 0.518315, 0.100917, 0.269852]"
1702,56.733333333333334,00:00:56.73,3,,"[0.569172, 0.51875, 0.100819, 0.269387]"
1703,56.766666666666666,00:00:56.76,3,,"[0.569197, 0.51883, 0.101043, 0.268879]"
1704,56.8,00:00:56.79,3,,"[0.569285, 0.518987, 0.101034, 0.268752]"
1705,56.833333333333336,00:00:56.83,3,,"[0.569231, 0.518782, 0.101247, 0.268944]"
1706,56.86666666666667,00:00:56.86,3,,"[0.569064, 0.519046, 0.101418, 0.268654]"
1707,56.9,00:00:56.89,3,,"[0.568906, 0.518441, 0.101448, 0.269359]"
1708,56.93333333333333,00:00:56.93,3,,"[0.568847, 0.518495, 0.101641, 0.269275]"
1709,56.96666666666667,00:00:56.96,3,,"[0.568813, 0.518455, 0.101644, 0.268984]"
1710,57.0,00:00:57.00,3,,"[0.56888, 0.518689, 0.101783, 0.268777]"
1711,57.03333333333333,00:00:57.03,3,,"[0.568915, 0.51858, 0.101786, 0.268813]"
1712,57.06666666666667,00:00:57.06,3,,"[0.569018, 0.518748, 0.101587, 0.26858]"
1713,57.1,00:00:57.10,3,,"[0.569136, 0.518685, 0.101454, 0.268515]"
1714,57.13333333333333,00:00:57.13,3,,"[0.569123, 0.519081, 0.101539, 0.268019]"
1715,57.166666666666664,00:00:57.16,3,,"[0.569258, 0.518994, 0.10165, 0.268231]"
1716,57.2,00:00:57.20,3,,"[0.569266, 0.51907, 0.101802, 0.268143]"
1717,57.233333333333334,00:00:57.23,3,,"[0.569136, 0.518917, 0.102081, 0.268565]"
1718,57.266666666666666,00:00:57.26,3,,"[0.569245, 0.518924, 0.101688, 0.268037]"
1719,57.3,00:00:57.29,3,,"[0.569156, 0.518584, 0.101405, 0.268927]"
1720,57.333333333333336,00:00:57.33,3,,"[0.569264, 0.518517, 0.101013, 0.268845]"
1721,57.36666666666667,00:00:57.36,3,,"[0.56941, 0.518316, 0.100863, 0.269359]"
1722,57.4,00:00:57.39,3,,"[0.569375, 0.518216, 0.101015, 0.269922]"
1723,57.43333333333333,00:00:57.43,3,,"[0.569213, 0.517955, 0.101362, 0.270268]"
1724,57.46666666666667,00:00:57.46,3,,"[0.56908, 0.518107, 0.101814, 0.269847]"
1725,57.5,00:00:57.50,3,,"[0.568958, 0.518249, 0.101583, 0.269234]"
1726,57.53333333333333,00:00:57.53,3,,"[0.568872, 0.518274, 0.101888, 0.269128]"
1727,57.56666666666667,00:00:57.56,3,,"[0.568949, 0.518305, 0.101929, 0.269231]"
1728,57.6,00:00:57.60,3,,"[0.568852, 0.518282, 0.102186, 0.269127]"
1729,57.63333333333333,00:00:57.63,3,,"[0.568749, 0.51815, 0.102312, 0.26937]"
1730,57.666666666666664,00:00:57.66,3,,"[0.568423, 0.518075, 0.103183, 0.269625]"
1731,57.7,00:00:57.70,3,,"[0.568665, 0.518883, 0.102586, 0.267879]"
1732,57.733333333333334,00:00:57.73,3,,"[0.568576, 0.51851, 0.102873, 0.268585]"
1733,57.766666666666666,00:00:57.76,3,,"[0.568089, 0.518442, 0.103792, 0.268656]"
1734,57.8,00:00:57.79,3,,"[0.567981, 0.51885, 0.103749, 0.267464]"
1735,57.833333333333336,00:00:57.83,3,,"[0.568003, 0.519308, 0.104057, 0.266678]"
1736,57.86666666666667,00:00:57.86,3,,"[0.567757, 0.519182, 0.104311, 0.266616]"
1737,57.9,00:00:57.89,3,,"[0.567621, 0.519046, 0.104441, 0.266804]"
1738,57.93333333333333,00:00:57.93,3,,"[0.567364, 0.518844, 0.104392, 0.267034]"
1739,57.96666666666667,00:00:57.96,3,,"[0.567412, 0.51886, 0.104599, 0.267017]"
1740,58.0,00:00:58.00,3,,"[0.567296, 0.518889, 0.104672, 0.267043]"
1741,58.03333333333333,00:00:58.03,3,,"[0.567355, 0.518866, 0.104373, 0.266733]"
1742,58.06666666666667,00:00:58.06,3,,"[0.567089, 0.518268, 0.104413, 0.267782]"
1743,58.1,00:00:58.10,3,,"[0.566882, 0.518591, 0.10465, 0.26729]"
1744,58.13333333333333,00:00:58.13,3,,"[0.566207, 0.518083, 0.105397, 0.267973]"
1745,58.166666666666664,00:00:58.16,3,,"[0.565836, 0.51774, 0.105268, 0.268287]"
1746,58.2,00:00:58.20,3,,"[0.565633, 0.51833, 0.105516, 0.266809]"
1747,58.233333333333334,00:00:58.23,3,,"[0.565574, 0.518968, 0.106462, 0.265942]"
1748,58.266666666666666,00:00:58.26,3,,"[0.565353, 0.519161, 0.106293, 0.265725]"
1749,58.3,00:00:58.29,3,,"[0.565114, 0.519711, 0.10677, 0.264371]"
1750,58.333333333333336,00:00:58.33,3,,"[0.56476, 0.520339, 0.106898, 0.262782]"
1751,58.36666666666667,00:00:58.36,3,,"[0.564777, 0.521592, 0.106793, 0.260431]"
1752,58.4,00:00:58.39,3,,"[0.564474, 0.521781, 0.107093, 0.26017]"
1753,58.43333333333333,00:00:58.43,3,,"[0.564479, 0.522588, 0.107208, 0.258963]"
1754,58.46666666666667,00:00:58.46,3,,"[0.564218, 0.522737, 0.106726, 0.258084]"
1755,58.5,00:00:58.50,3,,"[0.564269, 0.523022, 0.107009, 0.257726]"
1756,58.53333333333333,00:00:58.53,3,,"[0.563992, 0.522858, 0.106522, 0.258007]"
1757,58.56666666666667,00:00:58.56,3,,"[0.563944, 0.523511, 0.106748, 0.257099]"
1758,58.6,00:00:58.60,3,,"[0.563983, 0.523531, 0.106952, 0.257076]"
1759,58.63333333333333,00:00:58.63,3,,"[0.564043, 0.52382, 0.107171, 0.256736]"
1760,58.666666666666664,00:00:58.66,3,,"[0.56404, 0.525915, 0.106718, 0.25271]"
1761,58.7,00:00:58.70,3,,"[0.563355, 0.526118, 0.107748, 0.2515]"
1762,58.733333333333334,00:00:58.73,3,,"[0.562878, 0.527584, 0.108578, 0.248939]"
1763,58.766666666666666,00:00:58.76,3,,"[0.562476, 0.527466, 0.109878, 0.249566]"
1764,58.8,00:00:58.79,3,,"[0.562352, 0.527265, 0.109317, 0.249847]"
1765,58.833333333333336,00:00:58.83,3,,"[0.561608, 0.526233, 0.109643, 0.251064]"
1766,58.86666666666667,00:00:58.86,3,,"[0.561292, 0.524648, 0.111383, 0.254538]"
1767,58.9,00:00:58.89,3,,"[0.560641, 0.522595, 0.111804, 0.258244]"
1768,58.93333333333333,00:00:58.93,3,,"[0.56127, 0.522174, 0.112432, 0.259499]"
1769,58.96666666666667,00:00:58.96,3,,"[0.561545, 0.522322, 0.11235, 0.259268]"
1770,59.0,00:00:59.00,3,,"[0.561644, 0.520768, 0.112991, 0.262682]"
1771,59.03333333333333,00:00:59.03,3,,"[0.562238, 0.520208, 0.110224, 0.263286]"
1772,59.06666666666667,00:00:59.06,3,,"[0.563631, 0.519098, 0.107973, 0.265379]"
1773,59.1,00:00:59.10,3,,"[0.563667, 0.517707, 0.10765, 0.267514]"
1774,59.13333333333333,00:00:59.13,3,,"[0.564508, 0.51636, 0.106826, 0.268237]"
1775,59.166666666666664,00:00:59.16,3,,"[0.564506, 0.514634, 0.1067, 0.27117]"
1776,59.2,00:00:59.20,3,,"[0.564881, 0.513186, 0.106696, 0.274561]"
1777,59.233333333333334,00:00:59.23,3,,"[0.5651, 0.512578, 0.107235, 0.276866]"
1778,59.266666666666666,00:00:59.26,3,,"[0.564885, 0.511644, 0.10761, 0.278831]"
1779,59.3,00:00:59.29,3,,"[0.564599, 0.510695, 0.108437, 0.28101]"
1780,59.333333333333336,00:00:59.33,3,,"[0.564684, 0.510325, 0.107963, 0.281747]"
1781,59.36666666666667,00:00:59.36,3,,"[0.56466, 0.509845, 0.107424, 0.282428]"
1782,59.4,00:00:59.39,3,,"[0.564765, 0.50942, 0.106785, 0.283728]"
1783,59.43333333333333,00:00:59.43,3,,"[0.564944, 0.508955, 0.107038, 0.284695]"
1784,59.46666666666667,00:00:59.46,3,,"[0.565103, 0.508732, 0.106659, 0.285359]"
1785,59.5,00:00:59.50,3,,"[0.565766, 0.508982, 0.105816, 0.285533]"
1786,59.53333333333333,00:00:59.53,3,,"[0.566518, 0.50952, 0.105448, 0.284782]"
1787,59.56666666666667,00:00:59.56,3,,"[0.567202, 0.511236, 0.104222, 0.280755]"
1788,59.6,00:00:59.60,3,,"[0.567681, 0.512891, 0.104058, 0.277512]"
1789,59.63333333333333,00:00:59.63,3,,"[0.567033, 0.513188, 0.103691, 0.276912]"
1790,59.666666666666664,00:00:59.66,3,,"[0.5671, 0.513441, 0.103122, 0.27638]"
1791,59.7,00:00:59.70,3,,"[0.567488, 0.51276, 0.102831, 0.277972]"
1792,59.733333333333334,00:00:59.73,3,,"[0.567655, 0.51186, 0.102829, 0.279802]"
1793,59.766666666666666,00:00:59.76,3,,"[0.568478, 0.511455, 0.101535, 0.280764]"
1794,59.8,00:00:59.79,3,,"[0.568887, 0.511595, 0.100367, 0.280296]"
1795,59.833333333333336,00:00:59.83,3,,"[0.568534, 0.510126, 0.099751, 0.284326]"
1796,59.86666666666667,00:00:59.86,3,,"[0.568996, 0.511374, 0.0992739, 0.281683]"
1797,59.9,00:00:59.89,3,,"[0.570015, 0.511993, 0.0982801, 0.280873]"
1798,59.93333333333333,00:00:59.93,3,,"[0.570581, 0.512845, 0.097513, 0.279259]"
1799,59.96666666666667,00:00:59.96,3,,"[0.571702, 0.514311, 0.0950108, 0.276532]"
1800,60.0,00:01:00.00,3,,"[0.572392, 0.515279, 0.0930312, 0.273974]"
1801,60.03333333333333,00:01:00.03,3,,"[0.571778, 0.516237, 0.0945825, 0.272023]"
1802,60.06666666666667,00:01:00.06,3,,"[0.571422, 0.517057, 0.095164, 0.270355]"
1803,60.1,00:01:00.10,3,,"[0.569821, 0.516953, 0.0983923, 0.270808]"
1804,60.13333333333333,00:01:00.13,3,,"[0.569084, 0.518412, 0.0995486, 0.268143]"
1805,60.166666666666664,00:01:00.16,3,,"[0.569221, 0.519008, 0.0981872, 0.26711]"
1806,60.2,00:01:00.20,3,,"[0.56834, 0.518401, 0.0999716, 0.268196]"
1807,60.233333333333334,00:01:00.23,3,,"[0.568192, 0.518852, 0.0997736, 0.267407]"
1808,60.266666666666666,00:01:00.26,3,,"[0.567171, 0.518818, 0.101122, 0.267207]"
